x0,x1,obj,cost
0.1012238795248603,0.0912857319602659,0.3260697471604586,0.1925096114851262
0.859600787222528,0.9378341888103948,0.3210115030623183,1.797434976032923
0.828749877990366,0.35036360479907,0.1304675330474094,1.179113482789436
0.9094357506928804,0.6263713340130653,0.1836073480056841,1.5358070847059455
0.7140863358704104,0.4726576319915392,0.0465805642947282,1.1867439678619496
0.4786851434503797,0.7177827973846386,0.0478836699464094,1.1964679408350185
0.7387775312196482,0.8690086638097619,0.1931821033820159,1.60778619502941
0.527684166017403,0.1257409045244302,0.1408362835942707,0.6534250705418332
0.6872881565448862,0.968864118333743,0.2549104150428599,1.6561522748786293
0.575800724980501,0.1847956733220629,0.1050995174640612,0.760596398302564
0.1172237536551149,0.0492222241323467,0.3497182579820683,0.1664459777874617
0.1858078186299994,0.9258992073814586,0.280106861682194,1.111707026011458
0.1070022541067201,0.8779503666018142,0.2972937078916448,0.9849526207085344
0.227508907358237,0.8821858188006495,0.2203173956614247,1.1096947261588863
0.8637896705685023,0.422662072104234,0.1383240795035501,1.2864517426727362
0.7816902701268467,0.7162904135857061,0.1261309512932116,1.4979806837125529
0.5143032135425859,0.1242625050297216,0.1413832470441847,0.6385657185723076
0.1763626781033069,0.2869590833361806,0.1501275482974241,0.4633217614394875
0.9156333376031048,0.1053354335703929,0.3285111913221662,1.0209687711734978
0.7721773711631889,0.2177941980131812,0.1537206360483278,0.98997156917637
0.7064435560372327,0.1465959028465814,0.167513397714121,0.8530394588838142
0.918157814127237,0.9364964869400914,0.3653851406267102,1.8546543010673284
0.1714300432663544,0.0284716567960152,0.3302971949126445,0.1999017000623697
0.0912200857379299,0.2252686094359484,0.2425783552653628,0.3164886951738783
0.9530905014456068,0.4601174136087115,0.2068816231974899,1.4132079150543182
0.8346499424561767,0.0267863381704909,0.3359217537280153,0.8614362806266677
0.4287096708824848,0.96017238677208,0.2168409365731963,1.3888820576545648
0.4019810495465548,0.9209680372573787,0.1868218030403248,1.3229490868039335
0.7307364045509461,0.5688103404744101,0.0579741513413021,1.2995467450253564
0.2482523110188965,0.6857100503226271,0.097865121698159,0.9339623613415236
0.9119242761430688,0.1001036979516531,0.3295986616679337,1.012027974094722
0.9000276923116274,0.6638485552708201,0.186868503680501,1.5638762475824477
0.4565794567518595,0.8809537747444003,0.1470111220679709,1.3375332314962598
0.6487208602479718,0.8312425158452281,0.1318394985763729,1.4799633760931998
0.394605492387868,0.8168344322830255,0.1114920597149108,1.2114399246708936
0.6231902637577044,0.3285967139926508,0.0445549275388099,0.9517869777503551
0.1936142070771749,0.6819828620186434,0.1269900161734448,0.8755970690958184
0.5758843078745363,0.8730992814715205,0.1449615020161622,1.4489835893460568
0.3132931397103896,0.5854706510661714,0.0421646838728793,0.898763790776561
0.3288004005252209,0.2706432913212843,0.081913802676258,0.5994436918465053
0.5042706210495271,0.2279656771228904,0.0740209110273561,0.7322362981724175
0.2927066474884658,0.7416235170055087,0.1013524579655824,1.0343301644939746
0.394696125120619,0.3918994218743173,0.0227746410557191,0.7865955469949364
0.784862184797096,0.3369028010799293,0.1077471606229479,1.1217649858770251
0.6227913905728752,0.427985988594813,0.0202637434374867,1.0507773791676884
0.9340881765193012,0.0531528399795295,0.3881049294122119,0.9872410164988308
0.6708999130774586,0.1379839067374636,0.1602624320709523,0.8088838198149222
0.4238867014216529,0.7824917592730326,0.0855948282776496,1.2063784606946857
0.9995482551939516,0.9001851284437059,0.4096965962948269,1.899733383637657
0.0761162668067562,0.2626696363473086,0.2360031207773598,0.3387859031540648
0.615532263377424,0.0041199151545765,0.2592447624274148,0.6196521785320005
0.3357341716236655,0.1571408082118056,0.1445356877658172,0.4928749798354711
0.2625622953810925,0.9479519116583832,0.2570375787330956,1.210514207039476
0.9659060113427534,0.7445301292010699,0.2768633954924058,1.710436140543823
0.3506334333935857,0.0132950316133589,0.2591920974720296,0.3639284650069447
0.8330468375423553,0.7424263405139406,0.1696907265719451,1.575473178056296
0.4767915471635738,0.993636446793816,0.2442155738862845,1.47042799395739
0.6356289581509569,0.7449449502986074,0.0783932429659012,1.3805739084495643
0.5924658891298888,0.3344569450081247,0.0359544437086239,0.9269228341380136
0.4365626632110615,0.5670537461416936,0.0085205005705078,1.003616409352755
0.1742834215937309,0.1937531629533613,0.1998784146497577,0.3680365845470922
0.7513349491260491,0.2794967806922656,0.1117909263772685,1.0308317298183147
0.4035224809337352,0.1401215393644048,0.1388204181146271,0.5436440202981401
