x0,x1,obj,cost
0.5811661089795462,0.05051963093324474,8.425782761148895,0.631685739912791
0.01393065835525753,0.34467849484056756,12.839285107895986,0.3586091531958251
0.8314008667276185,0.8134488012618457,1.5222327311595543,1.6448496679894642
0.9844086427893906,0.06535295605985025,81.66895317562773,1.0497615988492408
0.6326969368223054,0.19537406663001378,4.334597248146839,0.8280710034523192
0.9145590087027469,0.5523651402656485,8.075913123913736,1.4669241489683955
0.6194789664029441,0.9278352147953369,29.747212431303367,1.547314181198281
0.3285382522889596,0.06220847772731186,0.6599741583684167,0.39074673001627147
0.36013928580898846,0.2595470758166638,2.0954401179639457,0.6196863616256523
0.31610611800119626,0.002313774001152069,1.42046846138263,0.3184198920023483
0.09244715982022822,0.3497003115993298,12.46224601941803,0.442147471419558
0.5807009325936568,0.7700250612392247,18.908390133146057,1.3507259938328815
0.10679362985110996,0.5721691892652326,32.243478744142266,0.6789628191163426
0.3608880169193778,0.5002965969342658,14.102640722613051,0.8611846138536435
0.40337922391474335,0.06769642701034595,1.2588054384455303,0.4710756509250893
0.04517709139955273,0.1408453174639206,2.838351485732955,0.18602240886347332
0.6234799957652968,0.9151937906307138,27.858463350242392,1.5386737863960107
0.5217370418946962,0.2897835519911064,0.2596200437312926,0.8115205938858026
0.4026371985704099,0.04163919840781738,1.808325484970068,0.4442763969782273
0.3803596524420374,0.8884582324815115,55.70553216345609,1.268817884923549
0.6847342842461489,0.9075706361120391,19.34600344167079,1.592304920358188
0.03251269845084448,0.874099146592807,77.15627745788713,0.9066118450436514
0.5468660705970164,0.39440859672549256,1.1144181898781254,0.941274667322509
0.33062410436644674,0.06585146220283344,0.6369485178476101,0.3964755665692802
0.1893431344428026,0.1923120046307124,3.105174703151917,0.381655139073515
0.0730474097183631,0.5836585518156215,34.304947281287525,0.6567059615339846
0.7613657563658722,0.24112090005852516,11.519024765440596,1.0024866564243973
0.3469864380065991,0.44030755699649604,10.660537564624095,0.7872939950030952
0.8798847921431594,0.7816601393425248,0.01999713870618853,1.6615449314856843
0.7211976010941143,0.8766409980578329,12.78802660026945,1.5978385991519473
0.9205417083522984,0.9475988919236182,1.0103547968090147,1.8681406002759167
0.41836818870512493,0.04390100761256943,2.057827741419087,0.46226919631769436
0.0036558525259881014,0.8084037759836976,66.34220727558174,0.8120596285096857
0.6927919417129363,0.017270326298026828,21.502612623223126,0.7100622680109632
0.5144006801130259,0.36581166767037265,1.2600237260817289,0.8802123477833985
0.4581551356498801,0.5192009152187576,9.859922377151399,0.9773560508686376
0.8576464932457348,0.42503076893408565,9.662950049666414,1.2826772621798206
0.4295433217638934,0.758351869643292,33.25516086457309,1.1878951914071854
0.6278705672782915,0.9871483697951667,35.294713624897774,1.6150189370734582
0.9798915237119316,0.7432262685606101,4.707617530102415,1.7231177922725416
0.9326573037074493,0.9211861304203627,0.2680785003772118,1.8538434341278118
0.5872015392750067,0.7401379864050023,15.799168369643752,1.3273395256800091
0.5712745191402067,0.26118573917711885,0.6085032700759497,0.8324602583173255
0.3459306163915672,0.6781707646716881,31.620341538588164,1.0241013810632553
0.10270364885500372,0.4087221860321687,16.65940583938533,0.5114258348871724
0.7236431431498243,0.4028340983900053,1.5362484300823935,1.1264772415398294
0.9997270957110749,0.6237214063674823,14.117518247642403,1.6234485020785572
0.8578701108011917,0.3913971837676975,11.891253787626894,1.2492672945688892
0.9624242088318972,0.11119389953811054,66.43474506958886,1.0736181083700078
0.9956249675777783,0.3560622755672136,40.34878708067714,1.3516872431449918
0.5147056506111813,0.024900171450824793,5.996553948163355,0.5396058220620061
0.874956115413294,0.06483503210430652,49.11553088574752,0.9397911475176005
0.5226122692804831,0.17759786962273394,1.140415256217922,0.700210138903217
0.4472789816796754,0.5207177134994431,10.587734449001449,0.9679966951791185
0.43122858804367015,0.5967144642265675,17.19558039307265,1.0279430522702375
0.6574626600584721,0.4933360927878212,0.4903955621437629,1.1507987528462933
0.7529343689922794,0.07030251228814022,24.722957400875575,0.8232368812804196
0.758680164974766,0.9259486005821482,12.332958274151952,1.6846287655569143
0.4271173927038998,0.34427387627655237,2.9475622320692882,0.7713912689804522
0.7586325223376776,0.5540177776689752,0.10450702532869086,1.312650300006653
0.4833126127526346,0.3950102452057149,2.872580492579472,0.8783228579583495
0.12403551157453063,0.5125660120851502,25.486228741457083,0.6366015236596808
0.9734018078358179,0.8601962897791452,0.7630947141918579,1.833598097614963
0.16312992517183844,0.20108790527117826,3.7445575713967543,0.3642178304430167
0.6737634492503483,0.4760038556624816,0.15503585336873182,1.1497673049128299
0.23455061390657228,0.8198354186619279,59.08109446269099,1.0543860325685002
0.21928969466234527,0.1354034787983759,1.371908385299839,0.35469317346072116
0.9784322282608833,0.31481084732323505,41.28350317399643,1.2932430755841184
0.36331465860269774,0.3067003183517937,3.45747425995667,0.6700149769544914
0.1362169526516962,0.8223489439614534,65.35458223328945,0.9585658966131496
0.4094967640896704,0.913752903122792,56.01003775384679,1.3232496672124623
0.9850602206125796,0.24294997063413137,52.9103779633457,1.228010191246711
0.041726617208915684,0.6150733222069908,38.53592805763766,0.6567999394159065
0.5210803869168439,0.24051094741532486,0.32554971262839405,0.7615913343321687
0.6122788370962525,0.3030838310512718,0.6658738622566389,0.9153626681475243
0.4094884924576032,0.8345622410278517,44.8217860841583,1.244050733485455
0.49418308651360354,0.7353842986569323,24.380389841322668,1.2295673851705358
0.4451495769559056,0.6017570056969138,16.597062957793256,1.0469065826528194
0.8334985058397354,0.2768281834851143,17.49105965600297,1.1103266893248498
0.7422409445742618,0.2678265092424168,8.080723892956113,1.0100674538166787
0.2798942576223612,0.09949179070096636,0.563288740216006,0.37938604832332756
0.685182827480667,0.19818172499661957,7.459141471519764,0.8833645524772865
0.34951115689042556,0.7412248522233136,38.747506446214715,1.0907360091137392
0.7336773599705421,0.9085227523832086,13.778714527115062,1.6422001123537506
0.06452678074132767,0.5957168043144796,35.86861702359734,0.6602435850558073
0.2575515842004935,0.33488907025188996,7.763475684326701,0.5924406544523835
0.02481136834692843,0.8139826804938799,67.107592979848,0.8387940488408083
0.2747553108444466,0.11104128916488276,0.6523658564232966,0.38579660000932936
0.4447388677525297,0.7349130513689398,29.158146354800518,1.1796519191214694
0.51243382505268,0.40794395583888854,2.350543807808637,0.9203777808915685
0.03689298727358792,0.33902426095048155,12.329216650091379,0.37591724822406947
0.45583540437602366,0.6528948683810213,20.108313066550075,1.108730272757045
0.39106394635511177,0.21823171610303793,0.7972213373709556,0.6092956624581497
0.05999044030710021,0.36160845091030724,13.700705197042197,0.42159889121740746
0.5613454634120029,0.5768639998241175,7.043999967538714,1.1382094632361204
0.9523202662832031,0.16276204180401588,55.37847061091244,1.115082308087219
0.9293093482242704,0.4729880482446629,15.264006266881978,1.4022973964689331
0.3901204816667596,0.6366677243594757,23.843432934383955,1.0267882060262354
0.39634658430328673,0.9191057861996839,58.431109577065314,1.3154523705029706
0.18250447573789408,0.12133205063709862,1.4431243293129694,0.3038365263749927
0.5140404101728486,0.6010594729890542,11.581057955519267,1.1150998831619028
